block_time,tx_id,outer_instruction_index,debt_mint,debt_symbol,collateral_mint,collateral_symbol,liquidator,position,collateral_seized_token,collateral_seized_usd,debt_repaid_token,debt_repaid_usd
2025-10-10 15:25:25.000 UTC,UBHEDcPzTwonEv4aqZ92hoo8WMzKZNDLb2HAGx83JFg44nUMgS6Yhg2VbyEyT9t76MQuxwu1Fhu8uzp4ijDvH8f,4,HzwqbKZw8HxMN6bF2yFZNrht3c2iXXzpKcFu7uBEDKtr,EURC,So11111111111111111111111111111111111111112,SOL,3ue9E1xfztuuNtpezARKBRiZxNHSKfjaTjwNcKShSJsz,5BmVETKMwv139B8A833okt3GgeJHiQpSjZDMp6YwinNJ,0.021728796,4.668051566670001,3.945898,4.581540078221334
2025-10-10 15:23:16.000 UTC,3saM7Tgq5bPfHEzEGvgUvC8vBwPgLFYXP1JLdmmn6337hmv5dwe1oPf7BzyFccoBnwEqdupn9uwTHjUtj75oF38U,3,HzwqbKZw8HxMN6bF2yFZNrht3c2iXXzpKcFu7uBEDKtr,EURC,So11111111111111111111111111111111111111112,SOL,CxX1RcmT7qGFKDkXAGRgFzF6EJ9MgFKGGqoF8rRizwvQ,5BmVETKMwv139B8A833okt3GgeJHiQpSjZDMp6YwinNJ,0.043972969,9.4468228626925,8.016525,9.3079016679
2025-10-10 22:04:17.000 UTC,4VQHxRq69y1F3cNkeX21kuQbvcsZBUNJ4JbBMqU9RyA8J7uzcXHDXvNg4hWQAU2LoecaEuR9TxZGjdoFWCnLQtfJ,4,HzwqbKZw8HxMN6bF2yFZNrht3c2iXXzpKcFu7uBEDKtr,EURC,jupSoLaHXQiZZTSfEWMTRRgpnyFm8f6sZdosWBjx93v,JUPSOL,3ue9E1xfztuuNtpezARKBRiZxNHSKfjaTjwNcKShSJsz,4ZYawR7jUwgtU8Qr9UJYZxxppzhWMXFNp2EhaqSUU6UW,0.08950822,19.42380587128333,16.26871,18.831186377745
2025-10-10 22:24:16.000 UTC,5YjJi3idK5pNXfwQi3MMeEFJpuztsayHqg2775dR1UhoHRHLVpi8EELWspwHpstSryxtoq2bHtap5gd1wPvdisSL,4,HzwqbKZw8HxMN6bF2yFZNrht3c2iXXzpKcFu7uBEDKtr,EURC,jupSoLaHXQiZZTSfEWMTRRgpnyFm8f6sZdosWBjx93v,JUPSOL,3ue9E1xfztuuNtpezARKBRiZxNHSKfjaTjwNcKShSJsz,4ZYawR7jUwgtU8Qr9UJYZxxppzhWMXFNp2EhaqSUU6UW,0.028177613,6.114706390409166,5.028898,5.820997209531
2025-10-10 15:25:13.000 UTC,617WnuoVvyLY5AjbfNeMwjhHk1fsUT4TJ46GdDRCNJfr5Ro4U8Re4Z7mnThvwLJyMfYJg7YHvnUjJX9bUxxtv5e5,4,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,USDC,So11111111111111111111111111111111111111112,SOL,3ue9E1xfztuuNtpezARKBRiZxNHSKfjaTjwNcKShSJsz,8W2SoErPPcYvbBvfSBHZECTXsFu8ZSLSYfQkaTatxKVv,1.105401504,237.47616860808003,233.571846,233.63993219310896
2025-10-10 22:28:29.000 UTC,23kg2yjysUUXk95k6hJR3QiFooBCU2JLS6KAbxUQxjK5nwsTRwNXE98mYr7T3b44njV4TQA7qDU1YaAaDQPQUHop,4,HzwqbKZw8HxMN6bF2yFZNrht3c2iXXzpKcFu7uBEDKtr,EURC,jupSoLaHXQiZZTSfEWMTRRgpnyFm8f6sZdosWBjx93v,JUPSOL,3ue9E1xfztuuNtpezARKBRiZxNHSKfjaTjwNcKShSJsz,4ZYawR7jUwgtU8Qr9UJYZxxppzhWMXFNp2EhaqSUU6UW,0.049164883,10.669066406150833,8.63268,9.99240911046
2025-10-10 22:28:00.000 UTC,3CRPC4TA6tqtUd48XquKD92GbmwyBz4m7NoJJNYyDgYiMNUH499ZzEdDGx8r8LXEgJgNetBAqSxmios6DPfF6K3f,5,HzwqbKZw8HxMN6bF2yFZNrht3c2iXXzpKcFu7uBEDKtr,EURC,jupSoLaHXQiZZTSfEWMTRRgpnyFm8f6sZdosWBjx93v,JUPSOL,3ue9E1xfztuuNtpezARKBRiZxNHSKfjaTjwNcKShSJsz,4ZYawR7jUwgtU8Qr9UJYZxxppzhWMXFNp2EhaqSUU6UW,0.000427258,0.09271747833833334,0.075275,0.0871315276125
2025-10-10 20:57:34.000 UTC,wXknyWDqwc9bWQvxtxAjJt2mJxZm39jyCb4RHwinPvic2L1tpW7JLPtt6YB86LUafmgNFvQs9oBgZtgFuZHjNei,3,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,USDC,cbbtcf3aa214zXHbiAZQwf4122FBYbraNdFqgw4iMij,cbBTC,NtGjjRApkTWG8MQbpiTuP1gbLpjEBQJAxvn4ftmDsVw,3NQ98P7E8pUu3YjFymuEZMnQzGdBci6hKYEKcUneskYX,0.00011235,13.13531168075,12.686955,12.691024340816249
2025-10-10 15:31:17.000 UTC,T3sCYqwWQGm8vdob5vkejE6KA1kXYY1iZeXnDvjd9NPbkn6XdHqXc9wZvMVmFc5S41NAF3KPkrnDq1UpaBTwH8T,4,2u1tszSeqZ3qBWF3uNGPFc8TzMk2tdiwknnRMWGWjGWH,USDG,So11111111111111111111111111111111111111112,SOL,3ue9E1xfztuuNtpezARKBRiZxNHSKfjaTjwNcKShSJsz,86qvvWArhChtJ9H77MqtHMy3d13tzUkjPhiAv8tpHrtf,2.062272183,443.04308875434754,431.382419,431.5459848338708
2025-10-10 22:01:27.000 UTC,5j9ddMzX2UxYjbnn16TUXckcnJCTVLR4ALCuc8g8AVvz3aSBqZSdAewBCMqXcGVfT3n25s2dm2YRa46ikkeEeyvj,5,HzwqbKZw8HxMN6bF2yFZNrht3c2iXXzpKcFu7uBEDKtr,EURC,jupSoLaHXQiZZTSfEWMTRRgpnyFm8f6sZdosWBjx93v,JUPSOL,3ue9E1xfztuuNtpezARKBRiZxNHSKfjaTjwNcKShSJsz,4ZYawR7jUwgtU8Qr9UJYZxxppzhWMXFNp2EhaqSUU6UW,0.001457435,0.31627189670416667,0.265995,0.3078917394525
2025-10-10 22:27:19.000 UTC,4dWxuzxU8m26snPLR8m65HFzfRop7mmojptHQV4kZibGPQ4XFVXqo4ZRpN6JC1jYXKizaG1morbYsSeo318WuCvp,4,HzwqbKZw8HxMN6bF2yFZNrht3c2iXXzpKcFu7uBEDKtr,EURC,jupSoLaHXQiZZTSfEWMTRRgpnyFm8f6sZdosWBjx93v,JUPSOL,3ue9E1xfztuuNtpezARKBRiZxNHSKfjaTjwNcKShSJsz,4ZYawR7jUwgtU8Qr9UJYZxxppzhWMXFNp2EhaqSUU6UW,0.23836059,51.725638466775,41.995255,48.609906617422496
2025-10-10 15:20:47.000 UTC,yr3GC8eAyY678znbkEPiszxCj6ZXiV3M3ERcaPDtJKuapMZkKTXoj4jMmP1QJZXHMAtaWKNrsihdmUDNammyYNe,4,Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,USDT,So11111111111111111111111111111111111111112,SOL,3ue9E1xfztuuNtpezARKBRiZxNHSKfjaTjwNcKShSJsz,8wEzcmbTczEui1Y4JwiuaqvCycCoYGAUpHtVmYNAJ64r,0.052850176,11.35393543552,11.292731,11.300593563958751
2025-10-10 15:24:56.000 UTC,4fepYrVC8RqASiZz5YR48oh37fSpo6aZG4HPpmB4BumxoHtnnTSyJsNymiLSZiHzRK7PNfZ4T7nH4twf8DtudSdZ,4,Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,USDT,So11111111111111111111111111111111111111112,SOL,3ue9E1xfztuuNtpezARKBRiZxNHSKfjaTjwNcKShSJsz,8wEzcmbTczEui1Y4JwiuaqvCycCoYGAUpHtVmYNAJ64r,0.050548742,10.859512615715001,10.687538,10.6949791983325
2025-10-10 15:35:27.000 UTC,dfpDs7PwdzigDGRQYfW25EJ6XSfmSeUPdxfz4XRSJJg6yvMP3QuRA9A2b56nYeah9e1Z86tq2xaNz8bGtYLmqeu,4,Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,USDT,So11111111111111111111111111111111111111112,SOL,3ue9E1xfztuuNtpezARKBRiZxNHSKfjaTjwNcKShSJsz,8wEzcmbTczEui1Y4JwiuaqvCycCoYGAUpHtVmYNAJ64r,0.068458954,14.707208235205002,14.256503,14.266429090213752
2025-10-10 22:31:13.000 UTC,49B6t4q1XdXYgFARygjkg3rDnpHfYZYPKDsHjTGhVcFhG98DkNAKCZNYjrp2UcxZRnsYzGk29Sa1p419ysHvhhZL,4,2u1tszSeqZ3qBWF3uNGPFc8TzMk2tdiwknnRMWGWjGWH,USDG,jupSoLaHXQiZZTSfEWMTRRgpnyFm8f6sZdosWBjx93v,JUPSOL,3ue9E1xfztuuNtpezARKBRiZxNHSKfjaTjwNcKShSJsz,2UcfVZLJxovLb5GcAbszyyseFbNxRsmaM2ZzR99nS3V6,2.013733118,436.9918333825217,409.246161,408.94942342942824
2025-10-10 15:21:12.000 UTC,2QuhjbAXvsCm8RtLbXxkkS8qmXL2UHwc8pxuoBWWWKLSxJc9rh7MNRoQmYJTQ1Fgn6ARv84dUKAuWYU8jP3xDuWS,3,HzwqbKZw8HxMN6bF2yFZNrht3c2iXXzpKcFu7uBEDKtr,EURC,So11111111111111111111111111111111111111112,SOL,CxX1RcmT7qGFKDkXAGRgFzF6EJ9MgFKGGqoF8rRizwvQ,5BmVETKMwv139B8A833okt3GgeJHiQpSjZDMp6YwinNJ,0.000008725,0.0018744135625000003,0.001606,0.0018647094693333335
2025-10-10 22:06:42.000 UTC,5z2LHnHs43Eksnqi7ShB19BC1UYTzipnf21U9qPfRq5Cb7Z3rCYbGuBNMW4BXqfDynUPhRRuTDS8STdLLwVSpMfs,4,HzwqbKZw8HxMN6bF2yFZNrht3c2iXXzpKcFu7uBEDKtr,EURC,jupSoLaHXQiZZTSfEWMTRRgpnyFm8f6sZdosWBjx93v,JUPSOL,3ue9E1xfztuuNtpezARKBRiZxNHSKfjaTjwNcKShSJsz,4ZYawR7jUwgtU8Qr9UJYZxxppzhWMXFNp2EhaqSUU6UW,0.143995036,31.24776278304333,25.959322,30.048161828559
2025-10-10 22:13:53.000 UTC,5bNvyWUtVYPhamiCf5nH12MT4xVHQMJtdktTEq9QGwaSRzM6meX3pNbztsF9N2rbsk7vWyVAdqXgBRxjqV72petV,4,2u1tszSeqZ3qBWF3uNGPFc8TzMk2tdiwknnRMWGWjGWH,USDG,jupSoLaHXQiZZTSfEWMTRRgpnyFm8f6sZdosWBjx93v,JUPSOL,3ue9E1xfztuuNtpezARKBRiZxNHSKfjaTjwNcKShSJsz,2UcfVZLJxovLb5GcAbszyyseFbNxRsmaM2ZzR99nS3V6,0.924770193,200.68052637379247,192.049191,191.90993933242575
2025-10-10 19:12:10.000 UTC,2yuTzYN3HFFo2WfR4Syuwf7pabxxX6qEV16kJy1rr8nyTqj1oe1ByoVp9uZ8iTpTtcY3vebJ8sgivJuchpRR8bNY,3,2u1tszSeqZ3qBWF3uNGPFc8TzMk2tdiwknnRMWGWjGWH,USDG,J1toso1uCk3RLmjorhTtrVwY9HJ7X8V9yYac6Y7kGCPn,JITOSOL,CxX1RcmT7qGFKDkXAGRgFzF6EJ9MgFKGGqoF8rRizwvQ,J8UDDPMj9Fp1RYZEiKX7qa72BraGZNf7SNz2tVGZVVBK,0.11555642,29.490961354166668,28.11931,28.130646768481665
2025-10-10 20:54:37.000 UTC,4NxfwGXiLbi13Pv3uoPzbJjqfmwjLnT9zS94RJ8rT9ydsYuHaWYwLy7SaPdJeuY8U4XvsHM85P94SeNQTAPpHni1,5,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,USDC,JUPyiwrYJFskUPiHa7hkeR8VUtAeFoSYbKedZNsDvCN,JUP,AKKVzD8w7AqKVhNTe82DREARHoHwUhi8YHm7sB9BWGBD,227vHKagvMS9qbf8ZAD2GJceGgpKzWrGZJY69J6kA1AB,5.249691,2.11509831652875,2.009311,2.00995548650325
2025-10-10 15:23:15.000 UTC,4PhqF4ChbK6ZeWrVd5uRENBbgnke64qMgUsWsfXWGafcL2nhuA4S7Kx1HVxzfYTmb3iwCTzHL2vyFSrTcN6jrDAj,4,2u1tszSeqZ3qBWF3uNGPFc8TzMk2tdiwknnRMWGWjGWH,USDG,So11111111111111111111111111111111111111112,SOL,3ue9E1xfztuuNtpezARKBRiZxNHSKfjaTjwNcKShSJsz,86qvvWArhChtJ9H77MqtHMy3d13tzUkjPhiAv8tpHrtf,0.011779419,2.5306020323175,2.493631,2.4945765017541666
2025-10-10 19:11:57.000 UTC,cyHAqTJvU8CN3gEhe6HraRXjwFe4S67m4pmYBEt4a1z72f6XSSUuRvEg4A3KynBQzf9enGhmq8cnVJx4dyTWt6J,4,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,USDC,J1toso1uCk3RLmjorhTtrVwY9HJ7X8V9yYac6Y7kGCPn,JITOSOL,NtGjjRApkTWG8MQbpiTuP1gbLpjEBQJAxvn4ftmDsVw,Fc4sVsMvtU4UZenN8AvdaQ67k3eJcoiBFf7Cs3ZX6eDn,0.06574066,16.777564270833334,15.998261,16.00372840569675
2025-10-10 19:20:36.000 UTC,122YwRufp21bhfNZ15jjTb1JspWjfCd6at9k8X3rqcucovf6UjC6MibhFrSB2LV3hVWsKaGW13iFcd6wkX6nzeEF,3,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,USDC,J1toso1uCk3RLmjorhTtrVwY9HJ7X8V9yYac6Y7kGCPn,JITOSOL,CxX1RcmT7qGFKDkXAGRgFzF6EJ9MgFKGGqoF8rRizwvQ,Fc4sVsMvtU4UZenN8AvdaQ67k3eJcoiBFf7Cs3ZX6eDn,0.064564134,16.47730503125,15.670892,15.676247527341001
2025-10-10 15:24:19.000 UTC,5oDHwW9aQ8Tg9Q2xaGcz6gNZe6ehdEUujMEaQtb19u7piGYrp2gzugqcvp644oSc5PPCnvLk1ExKBzrNKY22wcQD,4,2u1tszSeqZ3qBWF3uNGPFc8TzMk2tdiwknnRMWGWjGWH,USDG,So11111111111111111111111111111111111111112,SOL,3ue9E1xfztuuNtpezARKBRiZxNHSKfjaTjwNcKShSJsz,86qvvWArhChtJ9H77MqtHMy3d13tzUkjPhiAv8tpHrtf,0.523930936,112.55739280822,110.898666,110.940715077525
2025-10-10 15:34:39.000 UTC,5VRWGaEtEyvp9GBJCF7p8oY2Y2uJr1d6nUQu2bNdQQdfSTFraUi6zZRxdqhHYfryYwTtqyYXrjcCgSU2oALUsKSr,4,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,USDC,So11111111111111111111111111111111111111112,SOL,3ue9E1xfztuuNtpezARKBRiZxNHSKfjaTjwNcKShSJsz,8W2SoErPPcYvbBvfSBHZECTXsFu8ZSLSYfQkaTatxKVv,10.217518629,2195.055070864643,2116.595909,2117.212896707473
2025-10-10 15:34:26.000 UTC,5K97cb2vpuJfq9JNyXEhzcNCizw7C2nbcXNCgjUp9uAVUr9oZE7NJhUV8hrVH4PExnHTrYPV4qiQ5vbK4hgQGm1k,4,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,USDC,So11111111111111111111111111111111111111112,SOL,3ue9E1xfztuuNtpezARKBRiZxNHSKfjaTjwNcKShSJsz,8W2SoErPPcYvbBvfSBHZECTXsFu8ZSLSYfQkaTatxKVv,2.092777058,449.596527312785,433.52633,433.65270292519494
2025-10-10 17:46:31.000 UTC,5bXZD8z3KeJNCCEVy8CnmdLEUJLJp71qQPWqNofh3Br62e9W56CjV8uZC2KQsYvbfa5edRmF5k1heAj1UivtNpAG,3,2u1tszSeqZ3qBWF3uNGPFc8TzMk2tdiwknnRMWGWjGWH,USDG,J1toso1uCk3RLmjorhTtrVwY9HJ7X8V9yYac6Y7kGCPn,JITOSOL,CxX1RcmT7qGFKDkXAGRgFzF6EJ9MgFKGGqoF8rRizwvQ,J8UDDPMj9Fp1RYZEiKX7qa72BraGZNf7SNz2tVGZVVBK,0.122826495,31.949627879399998,30.257661,30.2656540654475
2025-10-10 19:19:22.000 UTC,gpE9DuPN7LEqA52KSfsRm8hHuAHhbe2hTfiraR19WaqL9i6fZwVWsvGE65WJosdcYcoV9z3hajXZfbycqTahWyp,3,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,USDC,J1toso1uCk3RLmjorhTtrVwY9HJ7X8V9yYac6Y7kGCPn,JITOSOL,CxX1RcmT7qGFKDkXAGRgFzF6EJ9MgFKGGqoF8rRizwvQ,Fc4sVsMvtU4UZenN8AvdaQ67k3eJcoiBFf7Cs3ZX6eDn,0.065107312,16.615928583333336,15.825064,15.830472215622
2025-10-10 15:20:34.000 UTC,4TEA15E1QyAKz8JQiWVE3qEbHFzdQj5eKCHv6tqzsdrSDC826pPda3Q2YpBxgZgUi3FAxHkQBy2UoFugrF5ntPMY,4,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,USDC,So11111111111111111111111111111111111111112,SOL,3ue9E1xfztuuNtpezARKBRiZxNHSKfjaTjwNcKShSJsz,8W2SoErPPcYvbBvfSBHZECTXsFu8ZSLSYfQkaTatxKVv,2.338403378,502.36504370418504,500.149731,500.29552464658644
2025-10-10 15:20:50.000 UTC,vaupfNDZKX9siireKzdK63ZVpqzJMxarsw3LWeBdSZuRMHTFptd2soXiYaRq2nMgtK5X24YAniBsPyrcLYWnUpR,4,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,USDC,So11111111111111111111111111111111111111112,SOL,3ue9E1xfztuuNtpezARKBRiZxNHSKfjaTjwNcKShSJsz,8W2SoErPPcYvbBvfSBHZECTXsFu8ZSLSYfQkaTatxKVv,1.151768749,247.4373597695425,246.103542,246.17528118249297
2025-10-10 15:22:40.000 UTC,5EsyajzSDFkR2z4KUCZAQsf7PQCapyV8jgdhwLa7RSf6vtLyLwX61DcZKz2hYEw2cDZXfx8Jk4ZR8pYezdkYg3iG,4,2u1tszSeqZ3qBWF3uNGPFc8TzMk2tdiwknnRMWGWjGWH,USDG,So11111111111111111111111111111111111111112,SOL,3ue9E1xfztuuNtpezARKBRiZxNHSKfjaTjwNcKShSJsz,86qvvWArhChtJ9H77MqtHMy3d13tzUkjPhiAv8tpHrtf,2.720980387,584.5550189901775,576.015092,576.2334977223833
2025-10-10 17:40:45.000 UTC,KPpHgnky2kMsR2EWeGomHBwCxvgVeZgNvZX2MR8AfDq3ASi4Y7AkqYkeYANqSpLEBx26WEUuqW3dAhNrdJi8fqA,3,2u1tszSeqZ3qBWF3uNGPFc8TzMk2tdiwknnRMWGWjGWH,USDG,J1toso1uCk3RLmjorhTtrVwY9HJ7X8V9yYac6Y7kGCPn,JITOSOL,CxX1RcmT7qGFKDkXAGRgFzF6EJ9MgFKGGqoF8rRizwvQ,J8UDDPMj9Fp1RYZEiKX7qa72BraGZNf7SNz2tVGZVVBK,0.123949011,32.24161674132,30.573789,30.5818655759275
2025-10-10 22:01:01.000 UTC,3Rf4wuBWFHJTkKEcEFFi95ZhuG8xvvFcb7jS5EXzjYK3aYXB3o6oq9EGmQiCRZwQwqcA7pXWuzkwo2rj4KvsAfgo,4,HzwqbKZw8HxMN6bF2yFZNrht3c2iXXzpKcFu7uBEDKtr,EURC,jupSoLaHXQiZZTSfEWMTRRgpnyFm8f6sZdosWBjx93v,JUPSOL,3ue9E1xfztuuNtpezARKBRiZxNHSKfjaTjwNcKShSJsz,4ZYawR7jUwgtU8Qr9UJYZxxppzhWMXFNp2EhaqSUU6UW,0.289341707,62.78883824562416,52.815167,61.134057546586504
2025-10-10 22:04:56.000 UTC,A594djf1NRfY3ZoqnDcKgKawJixr6whSthEixoYNJGLyALj8Edj5QKjFvTPPNn7QS1rWZ73pTrZJTAodd8qWt58,4,HzwqbKZw8HxMN6bF2yFZNrht3c2iXXzpKcFu7uBEDKtr,EURC,jupSoLaHXQiZZTSfEWMTRRgpnyFm8f6sZdosWBjx93v,JUPSOL,3ue9E1xfztuuNtpezARKBRiZxNHSKfjaTjwNcKShSJsz,4ZYawR7jUwgtU8Qr9UJYZxxppzhWMXFNp2EhaqSUU6UW,0.028957419,6.2839288412775005,5.259148,6.087513771905999
2025-10-10 22:14:53.000 UTC,cYUJBCYVxCRFiaBnLTUGH2rbjC6QVuENCfb6YChV6EnYKQrm9ETsybT3mXDhfLNxYdKyouizqbWK9RsrakUnLv6,4,HzwqbKZw8HxMN6bF2yFZNrht3c2iXXzpKcFu7uBEDKtr,EURC,jupSoLaHXQiZZTSfEWMTRRgpnyFm8f6sZdosWBjx93v,JUPSOL,3ue9E1xfztuuNtpezARKBRiZxNHSKfjaTjwNcKShSJsz,4ZYawR7jUwgtU8Qr9UJYZxxppzhWMXFNp2EhaqSUU6UW,0.083562931,18.13364347743083,14.977614,17.336730492333
2025-10-10 22:21:05.000 UTC,2SNFj13x3vHM7xTxQh4XPTRUMcGDSSuXdRTyVErGdbFjnrD6D7TzKqLWk3ekLyZdnN2WCJFXn35AiH5482i9cbNX,4,HzwqbKZw8HxMN6bF2yFZNrht3c2iXXzpKcFu7uBEDKtr,EURC,jupSoLaHXQiZZTSfEWMTRRgpnyFm8f6sZdosWBjx93v,JUPSOL,3ue9E1xfztuuNtpezARKBRiZxNHSKfjaTjwNcKShSJsz,4ZYawR7jUwgtU8Qr9UJYZxxppzhWMXFNp2EhaqSUU6UW,0.054359764,11.796385886623332,9.671382,11.194716543129
2025-10-10 15:30:26.000 UTC,5cC8fifPBG14sccmEJht9caWZtcH3m5BRmWvuKZcoQzkmppyv6SVMZRAN4SQ74jy1ntdvSV37fyJo3oASbHV1bC8,4,Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,USDT,So11111111111111111111111111111111111111112,SOL,3ue9E1xfztuuNtpezARKBRiZxNHSKfjaTjwNcKShSJsz,8wEzcmbTczEui1Y4JwiuaqvCycCoYGAUpHtVmYNAJ64r,0.123197373,26.4667996350225,25.921473,25.93952082557625
2025-10-10 19:08:42.000 UTC,3SjYe4FE4Hwpxoqpd1M6djJ7ax1MuYjCMkwBL6GMy1QkuukMpjxDrEm6GYkURb2HU4Hv7ACCq2fa3YoJ5tfAKLA,3,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,USDC,J1toso1uCk3RLmjorhTtrVwY9HJ7X8V9yYac6Y7kGCPn,JITOSOL,CxX1RcmT7qGFKDkXAGRgFzF6EJ9MgFKGGqoF8rRizwvQ,Fc4sVsMvtU4UZenN8AvdaQ67k3eJcoiBFf7Cs3ZX6eDn,0.066616031,17.00096624479167,16.266395,16.27195404049125
2025-10-10 15:21:21.000 UTC,WXmbXJeo83Gk6r4mAmm3nSxUN3o5NQy2o6i5ESfJQEKZMF8rmY5kVuK8g1J7GZzSRXbwGBagE6cVP4JHiyQcmCv,3,2u1tszSeqZ3qBWF3uNGPFc8TzMk2tdiwknnRMWGWjGWH,USDG,So11111111111111111111111111111111111111112,SOL,CxX1RcmT7qGFKDkXAGRgFzF6EJ9MgFKGGqoF8rRizwvQ,86qvvWArhChtJ9H77MqtHMy3d13tzUkjPhiAv8tpHrtf,0.544727464,117.02516290978002,116.331437,116.37554600319582
2025-10-10 15:22:37.000 UTC,5BzSj3KJgthq8rwYWJVd2a1u5t9UwyirTkKCauPHmeeEDiwDeGa16RYpXgjCnoiFqZ7G2r31w1iEqDe4ceLPCBNZ,4,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,USDC,So11111111111111111111111111111111111111112,SOL,3ue9E1xfztuuNtpezARKBRiZxNHSKfjaTjwNcKShSJsz,8W2SoErPPcYvbBvfSBHZECTXsFu8ZSLSYfQkaTatxKVv,6.904450306,1483.3003203637452,1461.630375,1462.0564402543123
2025-10-10 15:30:24.000 UTC,3B1UXaVwbEkKTJWnbbVSag5LVwVKcS61Fhqs3fN5BL968tfMo7C9wCpaUarKzDpMTbWCRC4T8pR8aanAFB2iDJEU,4,2u1tszSeqZ3qBWF3uNGPFc8TzMk2tdiwknnRMWGWjGWH,USDG,So11111111111111111111111111111111111111112,SOL,3ue9E1xfztuuNtpezARKBRiZxNHSKfjaTjwNcKShSJsz,86qvvWArhChtJ9H77MqtHMy3d13tzUkjPhiAv8tpHrtf,0.000213669,0.0459030454425,0.045009,0.045026065912499996
2025-10-10 15:32:25.000 UTC,54dq8oFHkoK3xPT38SxPChVZsZkeKw6cSWwyFU7NBqwuSeEYWd6LcPeJD9BkqruzqmCmRDNE6KTdTEEtoRZXLjUm,4,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,USDC,So11111111111111111111111111111111111111112,SOL,3ue9E1xfztuuNtpezARKBRiZxNHSKfjaTjwNcKShSJsz,8W2SoErPPcYvbBvfSBHZECTXsFu8ZSLSYfQkaTatxKVv,6.541883437,1405.4091734793026,1366.255274,1366.653537412371
2025-10-10 15:36:26.000 UTC,3XoxD4k4oc2dYBMV6266dmA5VFsSpqoypwnbVH4jrjrtUBCJW8Hg1NMnMxSwjTPrxBpFMgAPwbXdKEV6gwh7gyfQ,4,2u1tszSeqZ3qBWF3uNGPFc8TzMk2tdiwknnRMWGWjGWH,USDG,So11111111111111111111111111111111111111112,SOL,3ue9E1xfztuuNtpezARKBRiZxNHSKfjaTjwNcKShSJsz,86qvvWArhChtJ9H77MqtHMy3d13tzUkjPhiAv8tpHrtf,0.49121216,105.52833636320001,102.167135,102.20587337202083
2025-10-10 19:23:32.000 UTC,4iFS4EhegKkksUDbkAuA4AyRBbJaAvMNaFnBSoyfoiue3MG5tEHbwXPqgvJMFkWg4MFtW6Ync7BJEu3ToLuBbgs6,3,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,USDC,J1toso1uCk3RLmjorhTtrVwY9HJ7X8V9yYac6Y7kGCPn,JITOSOL,CxX1RcmT7qGFKDkXAGRgFzF6EJ9MgFKGGqoF8rRizwvQ,Fc4sVsMvtU4UZenN8AvdaQ67k3eJcoiBFf7Cs3ZX6eDn,0.06362879,16.238597447916668,15.39492,15.40018121391
2025-10-10 15:33:02.000 UTC,pqZLWhompuZnMtNXhZQBeLLJmB1sLFxcsLiQaRHDeSfaCvfVHYFTnghGH5pMLkxBnbtSATy3VSJTwvXUTH8ve5p,4,2u1tszSeqZ3qBWF3uNGPFc8TzMk2tdiwknnRMWGWjGWH,USDG,So11111111111111111111111111111111111111112,SOL,3ue9E1xfztuuNtpezARKBRiZxNHSKfjaTjwNcKShSJsz,86qvvWArhChtJ9H77MqtHMy3d13tzUkjPhiAv8tpHrtf,0.501617455,107.7637319012875,104.761495,104.80121706685415
2025-10-10 19:11:42.000 UTC,2Q772Boowcy3k6WYDrDYmNpSh6T9sUX23ZVv7xdJ64Mvn3myncmEnzFYc1W5UoxcMb577Trv4EVBzxxYXXCGUDpm,3,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,USDC,J1toso1uCk3RLmjorhTtrVwY9HJ7X8V9yYac6Y7kGCPn,JITOSOL,CxX1RcmT7qGFKDkXAGRgFzF6EJ9MgFKGGqoF8rRizwvQ,Fc4sVsMvtU4UZenN8AvdaQ67k3eJcoiBFf7Cs3ZX6eDn,0.066235116,16.9037535625,16.143699,16.149216109133253
