block_time,tx_id,flash_loan_outer_instruction_index,flash_loan_program,lender,flash_loan_mint,flash_loan_symbol,flash_loan_token,flash_loan_usd
2025-10-10 19:29:51.000 UTC,VmdJv2kzni8bsUsMNZG1rNsfUofVCxPRSYWeFTken1yyVQBktujSJt53RrE7KJkZB2wf5LGERwvdB3EdmZ1SMKy,3,jupgfSgfuAXv4B6R2Uxu85Z1qdzgju79s6MfZekN6XS,jupiter,HzwqbKZw8HxMN6bF2yFZNrht3c2iXXzpKcFu7uBEDKtr,EURC,144.027744,167.204208472
2025-10-10 19:28:48.000 UTC,2sD2ustJQtNc2avVThiN9vF5aZahph5FCsGNZ95cboLTS2mrNELKoLnKJ9NAq1UCv53SkSptJdZuFztkRGMCs127,2,jupgfSgfuAXv4B6R2Uxu85Z1qdzgju79s6MfZekN6XS,jupiter,HzwqbKZw8HxMN6bF2yFZNrht3c2iXXzpKcFu7uBEDKtr,EURC,44.225425,51.34203297291666
2025-10-10 19:23:25.000 UTC,2JwwP5SbomVE5xdBYYLcMk71w8YuRnVm8CzrXex574L2g8knhjaa853KG1i81ieKJXvBope5849EHR5ZkyGqQpur,3,jupgfSgfuAXv4B6R2Uxu85Z1qdzgju79s6MfZekN6XS,jupiter,HzwqbKZw8HxMN6bF2yFZNrht3c2iXXzpKcFu7uBEDKtr,EURC,44.634709,51.81717758991667
2025-10-10 19:22:08.000 UTC,3zMFV6LiEjCcpKL9nLeWt7d5NvpzGfjGxgx22NBKFjpa6j48uonpY7wfAa4okMxPJkoQzNUqgssfbab3BGqPCVw5,2,jupgfSgfuAXv4B6R2Uxu85Z1qdzgju79s6MfZekN6XS,jupiter,HzwqbKZw8HxMN6bF2yFZNrht3c2iXXzpKcFu7uBEDKtr,EURC,41.501426,48.179697133833336
2025-10-10 19:20:34.000 UTC,3ATMrV8EvPbEbmSbBzJCJnjEGMpbi2wFSiEUfUfRT6W9dyxhVi9mvgByKJkS8DUHaskCz8vxCs3WNY5LoCkXdYst,2,jupgfSgfuAXv4B6R2Uxu85Z1qdzgju79s6MfZekN6XS,jupiter,HzwqbKZw8HxMN6bF2yFZNrht3c2iXXzpKcFu7uBEDKtr,EURC,37.172702,43.15440929683333
2025-10-10 19:18:54.000 UTC,29QxW7SAXbGriqHYb1XYTcb8e6B72PTXwTVjCoeSRmer5awf4jtJ8kxE4gNqqTp3dFoqWxDgoVxgdCJ1FrWjPXsD,2,jupgfSgfuAXv4B6R2Uxu85Z1qdzgju79s6MfZekN6XS,jupiter,HzwqbKZw8HxMN6bF2yFZNrht3c2iXXzpKcFu7uBEDKtr,EURC,37.466663,43.495673521083326
2025-10-10 19:12:01.000 UTC,5CvuCnbmBmBRBvoWAV9ZM5biqbqgxKizn4RNg74rZGXJubcpbeiUkLdjNMcykaJbA3fP7Ws2p4AsW148DLK3Y6Qh,2,jupgfSgfuAXv4B6R2Uxu85Z1qdzgju79s6MfZekN6XS,jupiter,HzwqbKZw8HxMN6bF2yFZNrht3c2iXXzpKcFu7uBEDKtr,EURC,37.823258,43.909650599833334
2025-10-10 19:11:40.000 UTC,66dAadMB1289PZufpGK9gyVhd9y2u6YZ3PVeqHz2YbG4qJXuirr9b9VMTCdb63cjz1XLE3WGa17PASW1WP9xiYSc,2,jupgfSgfuAXv4B6R2Uxu85Z1qdzgju79s6MfZekN6XS,jupiter,HzwqbKZw8HxMN6bF2yFZNrht3c2iXXzpKcFu7uBEDKtr,EURC,29.983892,34.80879995433333
2025-10-10 19:08:54.000 UTC,4agTqE6HvsXAQMzAt2bVTHYVvSiZX6BqusbkoUTM7T8LT5gtqsA7Q2QiRRRDaJ5mPcmNJaHkFXZxPtDs4yVQQSRD,2,jupgfSgfuAXv4B6R2Uxu85Z1qdzgju79s6MfZekN6XS,jupiter,HzwqbKZw8HxMN6bF2yFZNrht3c2iXXzpKcFu7uBEDKtr,EURC,30.181425,35.038119306249996
2025-10-10 20:56:39.000 UTC,2dqvMQSZ5PE1mj5KQuMQgRpDj53u1j2459CwCeU1Sq7iPkh5X9DgV3W7QGn4mEv4RdtH4Abry67beq6WAvPfnoS3,2,KLend2g3cP87fffoy8q1mQqGKjrxjC8boSyAYavgmjD,kamino,USDSwr9ApdHk5bvJKMjzff41FfuX8bSxdKcR81vTwcA,USDS,7.925776,7.926977415545334
2025-10-10 21:28:40.000 UTC,63kGNVWYyEtUrQsNwnTHVjmjfHrrhDiTYfKs4aySjKg7BtV4bt23Eojh2zey739HWeRoHJxGYKj8CkHVfoKTCs9X,2,KLend2g3cP87fffoy8q1mQqGKjrxjC8boSyAYavgmjD,kamino,cbbtcf3aa214zXHbiAZQwf4122FBYbraNdFqgw4iMij,cbBTC,0.01215286,1340.1088960149666
2025-10-10 21:27:21.000 UTC,223h5trgpeiSqaKX5WXqPZSjyFiArKoht8Qk7xv4by1zQdp1H5hgj3vJquDthhmXDdc1AV9i33sN4KtSAcpUpu5c,2,KLend2g3cP87fffoy8q1mQqGKjrxjC8boSyAYavgmjD,kamino,cbbtcf3aa214zXHbiAZQwf4122FBYbraNdFqgw4iMij,cbBTC,0.00151199,166.72875764928332
2025-10-10 21:27:30.000 UTC,21Dp5XW7HQAPu5ChESMwrm3UG3HMbkBxzEir5uzrpsM33SYiEopSsyJmUxEvqMo2d8VxZK8SvBgX3dRBE6HAjbnu,2,KLend2g3cP87fffoy8q1mQqGKjrxjC8boSyAYavgmjD,kamino,cbbtcf3aa214zXHbiAZQwf4122FBYbraNdFqgw4iMij,cbBTC,0.00072561,80.01379231205
2025-10-10 21:28:15.000 UTC,4Vu8d6637EhtwirTx4KVS6MxY9d9U8ihw14bXva9WhAwuhkFRJJ3MiRoqMjNsyHuHwdqP41ZNibEgVQtHfQ16WnS,2,KLend2g3cP87fffoy8q1mQqGKjrxjC8boSyAYavgmjD,kamino,cbbtcf3aa214zXHbiAZQwf4122FBYbraNdFqgw4iMij,cbBTC,0.02473846,2727.936495582967
2025-10-10 21:27:25.000 UTC,65zMimvRdYQxwZpA44nnX6bRpYiTXMhuS5uZ9ewfdtzxqWi6VSsJTWrPXnYDaxgB6gvDNNSUTetNNZj3ahMy3tEQ,2,KLend2g3cP87fffoy8q1mQqGKjrxjC8boSyAYavgmjD,kamino,cbbtcf3aa214zXHbiAZQwf4122FBYbraNdFqgw4iMij,cbBTC,0.00073507,81.05695665001667
2025-10-10 21:27:33.000 UTC,43ka48FGRtPVDcnAqhbz2p3Ad7XgEq8rt5zcJnXSGnC3imb3MVXkz4pnzGm6h8ev6DD67EceBaNdZLPZNFPA5bB6,2,KLend2g3cP87fffoy8q1mQqGKjrxjC8boSyAYavgmjD,kamino,cbbtcf3aa214zXHbiAZQwf4122FBYbraNdFqgw4iMij,cbBTC,0.00073507,81.05695665001667
2025-10-10 21:27:37.000 UTC,25zM8ZcKG9JaV5jEwcZna9s178aUtfAywy69p3iPB1cmwtrnDQSE2HQxrjuFAMbW8ow8gVR5VrxtERnE7daAne87,2,KLend2g3cP87fffoy8q1mQqGKjrxjC8boSyAYavgmjD,kamino,cbbtcf3aa214zXHbiAZQwf4122FBYbraNdFqgw4iMij,cbBTC,0.00073507,81.05695665001667
2025-10-10 21:25:06.000 UTC,XSsbdKeiYZcbWt3o2Qncmgcn3SscRCuZFwckoaHnR1BcFzzVbBqANSCrgFwGS8sWEfBXayAMZ7BQVZv2xVBFq4E,2,KLend2g3cP87fffoy8q1mQqGKjrxjC8boSyAYavgmjD,kamino,cbbtcf3aa214zXHbiAZQwf4122FBYbraNdFqgw4iMij,cbBTC,0.00076473,84.32759663565001
2025-10-10 21:24:45.000 UTC,27wshmLXWZQPQEuUYy6mfTWdFD3uQnZwuVgZEpvqRLtrxTf93BKaZomrgfDjiAHnzeuAC1ZAMKcuqXNxRP1om4BH,2,KLend2g3cP87fffoy8q1mQqGKjrxjC8boSyAYavgmjD,kamino,cbbtcf3aa214zXHbiAZQwf4122FBYbraNdFqgw4iMij,cbBTC,0.00321111,354.09254093955
2025-10-10 21:18:35.000 UTC,3EfURaamMQmaA4kVJiQz3vxnftFGGMnUnWSsRePbg3nkwMoW6UN3oNdeQveb6SFeSf5k48UmKE8az663eK4gb5pw,2,KLend2g3cP87fffoy8q1mQqGKjrxjC8boSyAYavgmjD,kamino,cbbtcf3aa214zXHbiAZQwf4122FBYbraNdFqgw4iMij,cbBTC,0.00355767,392.30808353635
2025-10-10 21:15:56.000 UTC,4AKCDtAVD2PnhabyeCto8YavbszfAvSB15HWCqpoenZpq7u3izV36hGSVLzVHtZEGiB2DdBV3VL95AbRbJ9jswtm,2,KLend2g3cP87fffoy8q1mQqGKjrxjC8boSyAYavgmjD,kamino,cbbtcf3aa214zXHbiAZQwf4122FBYbraNdFqgw4iMij,cbBTC,0.00282083,311.0559470894833
2025-10-10 21:15:56.000 UTC,5pZ82muoN4GZxP5aXE2tMKsdGgUPTh5wGcKdyU9VpdXSX8WLn2DZyjWWrUyJF5pjv85ZV1iUCYrRrDKuVgMmgbhM,2,KLend2g3cP87fffoy8q1mQqGKjrxjC8boSyAYavgmjD,kamino,cbbtcf3aa214zXHbiAZQwf4122FBYbraNdFqgw4iMij,cbBTC,0.00282083,311.0559470894833
2025-10-10 21:15:56.000 UTC,5EB3ZMLxtuq4LeiXSa6fbBAS89P8ss3VXCssDb5pEdeP7jrZhH8vpZ5R8en6TjtWZMuYHMXoMTwSf4JxvKG335Ru,2,KLend2g3cP87fffoy8q1mQqGKjrxjC8boSyAYavgmjD,kamino,cbbtcf3aa214zXHbiAZQwf4122FBYbraNdFqgw4iMij,cbBTC,0.00282083,311.0559470894833
2025-10-10 21:13:39.000 UTC,4njR7zuKiiUDmFA9jC32ee83e4fpkLMB71ehKh4HUoHuj5Ay5weKEiuAHNUUrno1yAzoBb2CTGDRLxJWMNSLJLRs,2,KLend2g3cP87fffoy8q1mQqGKjrxjC8boSyAYavgmjD,kamino,cbbtcf3aa214zXHbiAZQwf4122FBYbraNdFqgw4iMij,cbBTC,0.00096063,105.92969957515
2025-10-10 22:26:38.000 UTC,3oTe1983MGhGKG1476Jdk23Nptk4td7HZFmc4jFFen4n9RQGFV2gJ27DrmBtLRjSsUUqS6q1GP1VYxpvW2JM1Rgn,3,KLend2g3cP87fffoy8q1mQqGKjrxjC8boSyAYavgmjD,kamino,HzwqbKZw8HxMN6bF2yFZNrht3c2iXXzpKcFu7uBEDKtr,EURC,11.358823,13.147945531318499
2025-10-10 22:24:37.000 UTC,4AbD5ajjaDUCDMDBtTt9ji91FLnSiUQMLqfRAKEcWiNhsM5a1TxQBaaTWXPhRvxtToieQCx4LEhidGjrYbUwK7ve,3,KLend2g3cP87fffoy8q1mQqGKjrxjC8boSyAYavgmjD,kamino,HzwqbKZw8HxMN6bF2yFZNrht3c2iXXzpKcFu7uBEDKtr,EURC,0.299636,0.346831516542
2025-10-10 22:22:55.000 UTC,F3xGNsdbaYNs7JxcMxA9odW3BP53h8K76fWcneUZuVsjPNBsBBP2KvSfHWanzjvEB34GQj9G648LgAWui58T2ag,3,KLend2g3cP87fffoy8q1mQqGKjrxjC8boSyAYavgmjD,kamino,HzwqbKZw8HxMN6bF2yFZNrht3c2iXXzpKcFu7uBEDKtr,EURC,0.402923,0.46638720026849995
2025-10-10 22:28:55.000 UTC,5DL3pHmiderS2AxFcwYhKddzDMLgdxU5avLqx6zzXcMkDpDVwrVTPFZn1hLdLQuEcfMcu2VeywVCiQ8rqa3DFPoD,3,jupgfSgfuAXv4B6R2Uxu85Z1qdzgju79s6MfZekN6XS,jupiter,HzwqbKZw8HxMN6bF2yFZNrht3c2iXXzpKcFu7uBEDKtr,EURC,2180.504604,2523.954793923738
2025-10-10 22:28:00.000 UTC,3CRPC4TA6tqtUd48XquKD92GbmwyBz4m7NoJJNYyDgYiMNUH499ZzEdDGx8r8LXEgJgNetBAqSxmios6DPfF6K3f,3,jupgfSgfuAXv4B6R2Uxu85Z1qdzgju79s6MfZekN6XS,jupiter,HzwqbKZw8HxMN6bF2yFZNrht3c2iXXzpKcFu7uBEDKtr,EURC,0.075276,0.087132685122
2025-10-10 22:26:37.000 UTC,4uHsDzb93c2WDVfzws6HX3VEqAkMJpk8hdz1D63t4BQaUdQdDQJhdtXvFzpPoE1CMcJMQk7WCF1DPYf33Y5ueFST,3,jupgfSgfuAXv4B6R2Uxu85Z1qdzgju79s6MfZekN6XS,jupiter,HzwqbKZw8HxMN6bF2yFZNrht3c2iXXzpKcFu7uBEDKtr,EURC,5395.200285,6244.995584290207
2025-10-10 22:27:19.000 UTC,4dWxuzxU8m26snPLR8m65HFzfRop7mmojptHQV4kZibGPQ4XFVXqo4ZRpN6JC1jYXKizaG1morbYsSeo318WuCvp,3,jupgfSgfuAXv4B6R2Uxu85Z1qdzgju79s6MfZekN6XS,jupiter,HzwqbKZw8HxMN6bF2yFZNrht3c2iXXzpKcFu7uBEDKtr,EURC,41.995256,48.609907774932
2025-10-10 22:28:29.000 UTC,23kg2yjysUUXk95k6hJR3QiFooBCU2JLS6KAbxUQxjK5nwsTRwNXE98mYr7T3b44njV4TQA7qDU1YaAaDQPQUHop,3,jupgfSgfuAXv4B6R2Uxu85Z1qdzgju79s6MfZekN6XS,jupiter,HzwqbKZw8HxMN6bF2yFZNrht3c2iXXzpKcFu7uBEDKtr,EURC,8.632681,9.9924102679695
2025-10-10 22:24:16.000 UTC,5YjJi3idK5pNXfwQi3MMeEFJpuztsayHqg2775dR1UhoHRHLVpi8EELWspwHpstSryxtoq2bHtap5gd1wPvdisSL,3,jupgfSgfuAXv4B6R2Uxu85Z1qdzgju79s6MfZekN6XS,jupiter,HzwqbKZw8HxMN6bF2yFZNrht3c2iXXzpKcFu7uBEDKtr,EURC,5.028899,5.8209983670405
2025-10-10 22:24:27.000 UTC,62EexTfacMYqcA6iwCXUuQmWjmvSJr4xBrApSAyEDw2YRfG1QCA5sWiiw6fxDUqZyQJQQt9XKNiNfpe8V5py21JX,3,jupgfSgfuAXv4B6R2Uxu85Z1qdzgju79s6MfZekN6XS,jupiter,HzwqbKZw8HxMN6bF2yFZNrht3c2iXXzpKcFu7uBEDKtr,EURC,1035.119595,1198.1607648486524
2025-10-10 22:22:54.000 UTC,4qMQHiw6392JvvHDht9CjcXmF44fTKDJsPUyCNn6tJUsvHzfVK5TbFppvmoiyLy2HvLjVLnufWZLfRDwXCJLgdi9,3,jupgfSgfuAXv4B6R2Uxu85Z1qdzgju79s6MfZekN6XS,jupiter,HzwqbKZw8HxMN6bF2yFZNrht3c2iXXzpKcFu7uBEDKtr,EURC,1425.985314,1650.591547815483
2025-10-10 22:21:05.000 UTC,2SNFj13x3vHM7xTxQh4XPTRUMcGDSSuXdRTyVErGdbFjnrD6D7TzKqLWk3ekLyZdnN2WCJFXn35AiH5482i9cbNX,3,jupgfSgfuAXv4B6R2Uxu85Z1qdzgju79s6MfZekN6XS,jupiter,HzwqbKZw8HxMN6bF2yFZNrht3c2iXXzpKcFu7uBEDKtr,EURC,9.671383,11.1947177006385
2025-10-10 22:14:53.000 UTC,cYUJBCYVxCRFiaBnLTUGH2rbjC6QVuENCfb6YChV6EnYKQrm9ETsybT3mXDhfLNxYdKyouizqbWK9RsrakUnLv6,3,jupgfSgfuAXv4B6R2Uxu85Z1qdzgju79s6MfZekN6XS,jupiter,HzwqbKZw8HxMN6bF2yFZNrht3c2iXXzpKcFu7uBEDKtr,EURC,14.977615,17.3367316498425
2025-10-10 22:07:04.000 UTC,MHVUWiba4NC2cfy98TymdTDM8zKSYdaxtQBjnXZ8x27yXPTTzVeYq27hEBoE4b78m5oAURRpPg9HmB9n7XspBG6,3,jupgfSgfuAXv4B6R2Uxu85Z1qdzgju79s6MfZekN6XS,jupiter,HzwqbKZw8HxMN6bF2yFZNrht3c2iXXzpKcFu7uBEDKtr,EURC,3760.032366,4352.273183952477
2025-10-10 22:07:58.000 UTC,5WUMjDC4V4yxmhZFaVc8zDLCJuVzPipkcAhZwvUrJzjrAxVj1nFqWP4Dt9vuXFY2k8bVCaNaD5vTdJ3tUsw3eEj3,3,jupgfSgfuAXv4B6R2Uxu85Z1qdzgju79s6MfZekN6XS,jupiter,HzwqbKZw8HxMN6bF2yFZNrht3c2iXXzpKcFu7uBEDKtr,EURC,2187.642049,2532.2164543169656
2025-10-10 22:06:42.000 UTC,5z2LHnHs43Eksnqi7ShB19BC1UYTzipnf21U9qPfRq5Cb7Z3rCYbGuBNMW4BXqfDynUPhRRuTDS8STdLLwVSpMfs,3,jupgfSgfuAXv4B6R2Uxu85Z1qdzgju79s6MfZekN6XS,jupiter,HzwqbKZw8HxMN6bF2yFZNrht3c2iXXzpKcFu7uBEDKtr,EURC,25.959323,30.0481629860685
2025-10-10 22:05:18.000 UTC,2UhuiJL4aAXct6G9gNBe5UPJPgx4TyhVaXunhoSAEdstPpYo2fXqEQqVvDjtxqSQhxixS5nGqTd13cijapuBrd9W,3,jupgfSgfuAXv4B6R2Uxu85Z1qdzgju79s6MfZekN6XS,jupiter,HzwqbKZw8HxMN6bF2yFZNrht3c2iXXzpKcFu7uBEDKtr,EURC,2033.526671,2353.8264401858746
2025-10-10 22:04:17.000 UTC,4VQHxRq69y1F3cNkeX21kuQbvcsZBUNJ4JbBMqU9RyA8J7uzcXHDXvNg4hWQAU2LoecaEuR9TxZGjdoFWCnLQtfJ,3,jupgfSgfuAXv4B6R2Uxu85Z1qdzgju79s6MfZekN6XS,jupiter,HzwqbKZw8HxMN6bF2yFZNrht3c2iXXzpKcFu7uBEDKtr,EURC,16.268711,18.8311875352545
2025-10-10 22:04:56.000 UTC,A594djf1NRfY3ZoqnDcKgKawJixr6whSthEixoYNJGLyALj8Edj5QKjFvTPPNn7QS1rWZ73pTrZJTAodd8qWt58,3,jupgfSgfuAXv4B6R2Uxu85Z1qdzgju79s6MfZekN6XS,jupiter,HzwqbKZw8HxMN6bF2yFZNrht3c2iXXzpKcFu7uBEDKtr,EURC,5.259149,6.0875149294155
2025-10-10 22:02:34.000 UTC,3poWwKKiBKTKMJZvj3kWvoWVCNYXokR1rveFocNhVMLSZtnwY43RDbpFnUDVSYJWmUWxhsEmWsm8eiMNGPBwLLSW,3,jupgfSgfuAXv4B6R2Uxu85Z1qdzgju79s6MfZekN6XS,jupiter,HzwqbKZw8HxMN6bF2yFZNrht3c2iXXzpKcFu7uBEDKtr,EURC,1756.251397,2032.8776764157715
2025-10-10 22:01:01.000 UTC,3Rf4wuBWFHJTkKEcEFFi95ZhuG8xvvFcb7jS5EXzjYK3aYXB3o6oq9EGmQiCRZwQwqcA7pXWuzkwo2rj4KvsAfgo,3,jupgfSgfuAXv4B6R2Uxu85Z1qdzgju79s6MfZekN6XS,jupiter,HzwqbKZw8HxMN6bF2yFZNrht3c2iXXzpKcFu7uBEDKtr,EURC,52.815168,61.134058704096
2025-10-10 22:01:27.000 UTC,5j9ddMzX2UxYjbnn16TUXckcnJCTVLR4ALCuc8g8AVvz3aSBqZSdAewBCMqXcGVfT3n25s2dm2YRa46ikkeEeyvj,3,jupgfSgfuAXv4B6R2Uxu85Z1qdzgju79s6MfZekN6XS,jupiter,HzwqbKZw8HxMN6bF2yFZNrht3c2iXXzpKcFu7uBEDKtr,EURC,0.265996,0.307892896962
2025-10-10 21:37:29.000 UTC,3HAktq83jwBymhcUcw4i6WoudjcH4BeXxNmYpUGNrMgeJsEYUVSePZe2R4o17yELwSHHrkpuNrbWeG2JBh1jmVxi,2,KLend2g3cP87fffoy8q1mQqGKjrxjC8boSyAYavgmjD,kamino,USDSwr9ApdHk5bvJKMjzff41FfuX8bSxdKcR81vTwcA,USDS,1.08395,1.0906553147
2025-10-10 21:38:49.000 UTC,Bwu9sE43H56EdgqC4d2k6yXjQWD7LqFYcKzyCt277ocoejRe7Nh42Rgeju958DCU8KCq4zfapuemskKFJddjBEV,2,KLend2g3cP87fffoy8q1mQqGKjrxjC8boSyAYavgmjD,kamino,USDSwr9ApdHk5bvJKMjzff41FfuX8bSxdKcR81vTwcA,USDS,467.908055,470.80253422823
2025-10-10 21:33:57.000 UTC,42FHpuTE5zjbbKopQwU145veFRRQJ4ACU9wMxCQt4mb7qnDx2qGJTY4Ja8VVdyX7F3ksdutrUELfkNq2z8ditghv,2,KLend2g3cP87fffoy8q1mQqGKjrxjC8boSyAYavgmjD,kamino,USDSwr9ApdHk5bvJKMjzff41FfuX8bSxdKcR81vTwcA,USDS,2.758597,2.775661681042
2025-10-10 21:28:40.000 UTC,48mn6tfmScUvvyYSUexMhUUpeVDA7bt4XKbNNmChHQ9cmaEJWGA7DwBCoUWC78TCf4qoBG9tgZzLRweJAT8HmTPb,2,KLend2g3cP87fffoy8q1mQqGKjrxjC8boSyAYavgmjD,kamino,USDSwr9ApdHk5bvJKMjzff41FfuX8bSxdKcR81vTwcA,USDS,0.097094,0.097694623484
2025-10-10 21:28:15.000 UTC,5sgjXU4k6dXBf1BqoBvjFeu86wAKdaZBwihzYEz7vrgLdMa1WLZsYgY57xz3W23RbjcU9eAoYiTi62LzVbFk7HgM,2,KLend2g3cP87fffoy8q1mQqGKjrxjC8boSyAYavgmjD,kamino,USDSwr9ApdHk5bvJKMjzff41FfuX8bSxdKcR81vTwcA,USDS,0.711364,0.715764497704
2025-10-10 21:13:22.000 UTC,2r2UDW3vRyzpiGZM68aeNinZqKW9ix4CPyBypFTzvPMP2Xf8qeobqjazL1H2wHmifeMfMpLTPgVaBExmJ4ARNkBJ,2,KLend2g3cP87fffoy8q1mQqGKjrxjC8boSyAYavgmjD,kamino,USDSwr9ApdHk5bvJKMjzff41FfuX8bSxdKcR81vTwcA,USDS,0.190605,0.19178408253
2025-10-10 21:13:10.000 UTC,2DBmuf1vdEjPA5HTxmk5jdC26R9C19MV5ftWoNbujzYJ6zry71jhhY9CzC1AVvrmXYHXXkUbZ3cPa8KTDWE8arF8,2,KLend2g3cP87fffoy8q1mQqGKjrxjC8boSyAYavgmjD,kamino,USDSwr9ApdHk5bvJKMjzff41FfuX8bSxdKcR81vTwcA,USDS,0.190605,0.19178408253
2025-10-10 21:13:10.000 UTC,3QJ89rRKsWTcNGBAYpjvAxyuu5bjE2moYfD3x768eGUE9akv1YSc8YUWWoatidAse7sdrKFDXw6AJCMBy9YsNkUU,2,KLend2g3cP87fffoy8q1mQqGKjrxjC8boSyAYavgmjD,kamino,USDSwr9ApdHk5bvJKMjzff41FfuX8bSxdKcR81vTwcA,USDS,0.190605,0.19178408253
2025-10-10 21:13:02.000 UTC,2KFLneTd5BrJFgf8DPQY5v6crc4xKeuDJNbEMkuRQZqgKerrCwMuAkjhLSYHTCWamM8PPBkpT2z1ER2cqbC3tG32,2,KLend2g3cP87fffoy8q1mQqGKjrxjC8boSyAYavgmjD,kamino,USDSwr9ApdHk5bvJKMjzff41FfuX8bSxdKcR81vTwcA,USDS,0.384588,0.386967061368
2025-10-10 21:04:05.000 UTC,4coaHGnjzzo45ZENPBPLM2pCnZXNTf1KzveXxrW7YjEnBhGAkPJowjyEdiZdxruAXPmXXv8JtTAgzSuwDiZzytwQ,2,KLend2g3cP87fffoy8q1mQqGKjrxjC8boSyAYavgmjD,kamino,USDSwr9ApdHk5bvJKMjzff41FfuX8bSxdKcR81vTwcA,USDS,3.589246,3.611449075756
2025-10-10 21:55:59.000 UTC,3dyvVSrt4MBWVVbQzDgGnW8L89jNWCxy5ZetCpViYzewj3xjqkqbwmZ44Kdm2DnxHHhKbsQx7VVvB1DQtxhkPYdb,3,jupgfSgfuAXv4B6R2Uxu85Z1qdzgju79s6MfZekN6XS,jupiter,USDSwr9ApdHk5bvJKMjzff41FfuX8bSxdKcR81vTwcA,USDS,6733.898471,6775.5543669416065
2025-10-10 21:01:43.000 UTC,45Q9zfDmdJhq5d2zLaQyh2UqN63bKHeUY88iiWXVEeVXt12ezqgGzpRbvBr7BcsFa7BfWD8oNBQHbqai89t8Yqop,3,jupgfSgfuAXv4B6R2Uxu85Z1qdzgju79s6MfZekN6XS,jupiter,USDSwr9ApdHk5bvJKMjzff41FfuX8bSxdKcR81vTwcA,USDS,15.33694,15.43181431084
2025-10-10 17:57:43.000 UTC,9pVgik93uVqyipGLMXRf7fhEnymRbJKoywTFsqWS7bfD6kAM7rfkPd22d3vhYZh2L7Q6JtapV1Cm7dHMj7mUu39,2,jupgfSgfuAXv4B6R2Uxu85Z1qdzgju79s6MfZekN6XS,jupiter,USDSwr9ApdHk5bvJKMjzff41FfuX8bSxdKcR81vTwcA,USDS,4.495869,4.4952553138815
2025-10-10 17:11:26.000 UTC,49G88Dj4UdA78bKT23a8K9BZk3jr37iss7oYznbHhdG5CKnBVMwSQegpC1NSexuvaiz3yimDqUx2ZfkHChwJWzmx,2,jupgfSgfuAXv4B6R2Uxu85Z1qdzgju79s6MfZekN6XS,jupiter,USDSwr9ApdHk5bvJKMjzff41FfuX8bSxdKcR81vTwcA,USDS,4.569836,4.569212217385999
2025-10-10 20:56:29.000 UTC,4KYKFKifRYCFoLjhDMReFUjKczg4bbE3cuELw5ACbwjpHECUUynrxrSQmgZ295ZxcXka2z8okgWcDd1kCSpWtuDR,2,KLend2g3cP87fffoy8q1mQqGKjrxjC8boSyAYavgmjD,kamino,2u1tszSeqZ3qBWF3uNGPFc8TzMk2tdiwknnRMWGWjGWH,USDG,50.513436,50.536705856184
2025-10-10 20:56:29.000 UTC,5rRu7bX78dqn8eTfNQQcaP1RxavomsgMgX4H8p5jTuDpG3PcjZ9UAycBkiB46F6EmZCPbZwB3qXYa2cmvxiLjmdC,2,KLend2g3cP87fffoy8q1mQqGKjrxjC8boSyAYavgmjD,kamino,2u1tszSeqZ3qBWF3uNGPFc8TzMk2tdiwknnRMWGWjGWH,USDG,50.513436,50.536705856184
2025-10-10 20:56:23.000 UTC,41U66hb7FdvRsCKmohyjtsnsGctmghoFao4XdeTAta29iK4NvneidpY7ksw95psyeifjBj2abhKXq8jxdn2zHoja,2,KLend2g3cP87fffoy8q1mQqGKjrxjC8boSyAYavgmjD,kamino,2u1tszSeqZ3qBWF3uNGPFc8TzMk2tdiwknnRMWGWjGWH,USDG,50.513436,50.536705856184
2025-10-10 20:56:23.000 UTC,2SGmcobRJJwbCTDQC6cv5363Btr8QA1VnQ16USgRzedzpa4BDGTfeoeSRgyxeTHyTySgsmBMDNzkvmGRamBV3SSC,2,KLend2g3cP87fffoy8q1mQqGKjrxjC8boSyAYavgmjD,kamino,2u1tszSeqZ3qBWF3uNGPFc8TzMk2tdiwknnRMWGWjGWH,USDG,50.513436,50.536705856184
2025-10-10 20:56:58.000 UTC,2YQnGHmvYB5RaufqFstZjEnfuT6VKtpJFEBoJDxsJZ8XBNsmhzRN2qyZRMx5VBvMhhpXBKV6LznDrkJGjBT9nmoW,2,KLend2g3cP87fffoy8q1mQqGKjrxjC8boSyAYavgmjD,kamino,2u1tszSeqZ3qBWF3uNGPFc8TzMk2tdiwknnRMWGWjGWH,USDG,739.831583,740.1723987492353
2025-10-10 20:56:14.000 UTC,3VSPStttcNtCmua7etvnSWS2zMfx8JZkC4ZDFxJkv2ZemS3fxoDpsA5iaCVJHLjbhAt7rFRNvbeQyFki4udxVtzW,2,KLend2g3cP87fffoy8q1mQqGKjrxjC8boSyAYavgmjD,kamino,2u1tszSeqZ3qBWF3uNGPFc8TzMk2tdiwknnRMWGWjGWH,USDG,50.513436,50.536705856184
2025-10-10 20:56:24.000 UTC,osZQtN8ZWyD1UDRCswgH8G84zqphCW1NTtCHYpYxsWQav3VMLcgK4sCTK5zJptxqpnVEt3QAJ2ZRdDnSpdp4VgY,2,KLend2g3cP87fffoy8q1mQqGKjrxjC8boSyAYavgmjD,kamino,2u1tszSeqZ3qBWF3uNGPFc8TzMk2tdiwknnRMWGWjGWH,USDG,49.263437,49.286131023311334
